time;Sequence Number;HK Status Flags;EPS Battery Volt;EPS System Curr;TX forward Power;TX Current;RX Current;RX doppler;RX RSSI;TX reflected Pwr;TX forwarded Pwr;PA Temperature;Bus Voltage;Ant Stat Side A;Ant Stat Side B;
2021-07-06 13:56:28;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-15 13:24:00;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-19 14:33:18;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-19 14:34:18;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-20 14:27:17;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-20 14:28:17;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-21 14:23:16;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-21 14:25:16;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-23 14:27:45;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-26 14:00:12;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-07-28 13:54:10;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-02 13:31:06;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-02 15:19:06;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-08 14:37:01;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-14 14:14:54;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-18 13:57:53;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-19 03:26:53;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-19 15:29:51;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-20 15:23:51;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-21 23:49:46;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-22 15:15:50;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-22 15:17:50;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-23 10:33:45;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-23 15:09:51;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-23 15:10:51;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-24 10:28:44;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-24 15:04:47;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-24 15:05:47;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-24 23:35:44;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-25 23:30:43;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-26 10:20:42;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-26 14:47:46;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-26 23:25:42;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-27 10:15:42;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-28 10:10:41;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-28 10:11:41;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-28 23:16:40;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-28 23:17:40;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-29 10:07:40;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-30 14:37:43;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-30 14:38:43;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-30 23:08:39;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-08-31 16:06:41;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-01 22:57:37;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-01 22:59:37;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-02 09:48:36;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-02 09:48:37;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-02 09:49:37;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-02 22:53:36;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-04 14:07:38;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-04 14:09:38;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-05 14:06:37;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-06 02:04:37;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-06 14:02:35;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-07 01:59:35;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-07 15:30:34;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-08 13:53:34;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-09 15:20:33;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-09 15:21:33;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-09 15:23:33;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-09 15:24:33;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-09 15:25:33;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-09 15:26:33;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-09 15:27:33;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-11 15:13:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-11 15:14:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-11 15:15:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-11 15:16:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-11 15:17:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-11 15:18:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 03:10:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 03:11:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 03:12:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 03:13:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 03:14:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 15:07:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 15:09:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 15:10:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-12 15:11:31;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-14 14:59:29;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-14 15:04:29;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-14 23:32:24;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-14 23:33:24;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-15 14:50:28;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-15 14:51:28;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-15 14:58:28;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-15 14:59:28;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-15 23:27:24;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-15 23:28:24;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-16 10:18:24;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-16 10:19:24;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-17 10:13:23;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-17 13:07:27;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-17 13:08:27;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-17 23:18:23;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-18 10:08:22;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-18 10:09:22;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-19 14:38:24;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-19 14:39:24;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-20 09:59:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-20 23:04:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-20 23:05:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-21 09:54:19;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-21 09:55:19;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-21 14:24:23;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-21 23:00:19;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-22 02:24:22;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-23 09:46:18;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-24 02:16:21;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-24 09:40:17;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-25 02:10:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-25 02:11:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-25 02:12:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-25 09:36:16;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-25 14:07:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-25 14:08:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-25 14:09:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
2021-09-25 15:43:20;212;125;8.296;67;0.005975;0;22.12;399;955;0.003824;0.005975;-5.26392961876833;8.04838709677419;256;256;
